AMIE;x;y
8998;760012,2497;9866119,764
8999;760040;9816352
9000;760101;9881056
9001;760106,422;9814415,385
9002;760165,2;9849398,32
9003;760173;9798399
9004;760181,37;9795112,417
9005;760201,9209;9853629,248
9006;760379,8571;9857807,93
9007;760380,9467;9630582,712
9008;760400,242;9790920,189
9009;760432;9796541
9010;760483,884;9827307,92
9011;760531,447;9779918,089
9012;760554,19;9815137,235
9013;760597,71;9808838,44
9014;760689,4962;9815555,329
9015;760691;9804666
9016;760715,1;9509277,11
9017;760719,1923;9707983,499
9018;760753;9814537
9019;760784,9968;9696834,756
9020;760806,1408;9714839,053
9021;760824,26;10014276,2
9022;760848,34;9563762,49
9023;760881,37;9559810,85
9024;760899;9857107
9025;760903,036;9690274,079
9026;760929,2225;9716227,793
9027;760931;9905226
9028;760950;9863790
9029;760965,8679;9691645,73
9030;761005;9804731
9031;761061,9638;9822550,946
9032;761065,77;9546774,3
9033;761070,752;9815816,164
9034;761076,056;9842813,346
9035;761112,992;9816225,994
9036;761219;9738331
9037;761245;9866721
9038;761287,073;9814699,367
9039;761320,02;9557963,84
9040;761341;10127888
9041;761351,2427;9814206,266
9042;761372,136;9688339,038
9043;761379;9877543
9044;761383,206;9816156,036
9045;761384,037;9694472,657
9046;761404;9875185
9047;761489,3894;9714976,075
9048;761639,676;9807485,299
9049;761675,387;9889426,405
9050;761678,0923;9541858,296
9051;761682,11;9539446,56
9052;761682,11;9539446,56
9053;761717,52;9548737,21
9054;761725,8224;9906278,075
9055;761732;9816497
9056;761755,4412;9633240,642
9057;761771,1761;9880443,117
9058;761870,0867;9810907,242
9059;761907,788;9815690,372
9060;761953;9798902
9061;761978,439;9946728,384
9062;762013,258;9814135,99
9063;762040,3;9592862,77
9064;762044;9908436
9065;762097;9910499
9066;762113,38;9557006,22
9067;762129;9812359
9068;762131;9755841
9069;762136,72;9553081,06
9070;762287;9791058
9071;762294;9788721
9072;762340;9808197
9073;762343,53;9606193,54
9074;762345;9805578
9075;762351,278;9852283,139
9076;762381;9626538
9077;762391,782;9858135,338
9078;762392,12;9608850,67
9079;762402,2978;9811157,759
9080;762414;9555282,12
9081;762452,493;9816297,494
9082;762524,559;9902736,929
9083;762560,41;9525945,25
9084;762566,32;9712061,33
9085;762600;9863818
9086;762635,35;9814228,501
9087;762717,9464;9933737,061
9088;762783;9919066
9089;762837,217;9900676,445
9090;762850,01;9541931,78
9091;762850,01;9541931,78
9092;762852;9873742
9093;762861;9815022
9094;762876;9773281
9095;762878;9855440
9096;762888;9913740
9097;762918,2886;9710600,585
9098;762949,29;9559067,56
9099;762978,68;9820215,49
9100;763030,627;9861052,925
9101;763038,3;9848450,92
9102;763057;9781109
9103;763069;9784223
9104;763084,143;9814620,547
9105;763120,9319;9715662,771
9106;763131;10018858
9107;763134,2118;9699144,092
9108;763136,1088;9784774,251
9109;763151,63;9856900,62
9110;763177,5282;9705541,965
9111;763184;10119823
9112;763223;9867406
9113;763248,0173;9861642,086
9114;763257,0739;9618320,567
9115;763321;9898809
9116;763401,32;9850342,577
9117;763415;9921404
9118;763442;9871134
9119;763469;9842685
9120;763536,11;9862411,2
9121;763593,66;10025184,2
9122;763683,3015;9799800,421
9123;763701,485;9894004,5
9124;763774,5;9861934,129
9125;763801,611;9862326,309
9126;763822,0777;9795680,084
9127;763846;9896928
9128;763853;9861292
9129;763886;9931704
9130;763901,451;9862194,835
9131;763936;9802219
9132;763938,4655;10019743,54
9133;763946,365;9793014,772
9134;764000;9879000
9135;764012,264;9862981,489
9136;764029;9915999
9137;764032,474;9859069,524
9138;764048;9786406
9139;764064;9852782
9140;764093,597;9863573,117
9141;764134;9803992
9142;764166,738;9813558,463
9143;764203,358;9862039,931
9144;764221,903;9861292,126
9145;764256;9897198
9146;764267,0575;9861521,554
9147;764341;9783100
9148;764342,63;9864229,37
9149;764355,076;9898873,063
9150;764359,3419;10018806,37
9151;764388;9880306
9152;764419,421;9863355,647
9153;764420;9775735
9154;764445;9806633
9155;764452;9778814
9156;764471,0074;10114766,11
9157;764538;10115446
9158;764553;9896501
9159;764572,4866;9714312,726
9160;764578,063;9862414,443
9161;764598,936;9862733,162
9162;764674;9784744
9163;764684;9904020
9164;764721,0137;9960152,126
9165;764724,88;9861731,46
9166;764817;9800663
9167;764825;9822510
9168;764883;9919961
9169;764934;9788214
9170;764945,5697;9710575,238
9171;764950;9900744
9172;764960,222;9885652,244
9173;764960,269;9860344,919
9174;764978;10034613,7
9175;764979;9806334
9176;764987;10036987
9177;764995;9906204
9178;765001,31;9619929,96
9179;765007,6041;9876685,689
9180;765033;9796269
9181;765039;9865161
9182;765077;9757079
9183;765081,093;9862191,131
9184;765147;9857175
9185;765163,438;9863129,838
9186;765165;9916299
9187;765205;9789031
9188;765210,8373;9703881,685
9189;765221;9818541
9190;765221,1813;9869367,335
9191;765255,9291;10022616,94
9192;765309,85;9897164,57
9193;765350;9863363
9194;765375;9891565
9195;765383;9895627
9196;765401,901;9860745,372
9197;765515,573;9850076,697
9198;765532,804;9893576,723
9199;765541,208;9895987,553
9200;765582,9732;9706142,714
9201;765596,5049;9951899,041
9202;765645;9917290
9203;765669;9896569
9204;765705;9726619
9205;765741,89;9591613,42
9206;765747;10126143
9207;765752,109;9858507,098
9208;765770,1804;9865225,678
9209;765772;9896632
9210;765777;9900926
9211;765783,477;9897119,866
9212;765827;10137950
9213;765831,64;9591771,94
9214;765871,518;9897109,667
9215;765879,4888;9705001,962
9216;765931,2732;9707269,846
9217;765963,141;9619908,729
9218;765966,73;9714528,295
9219;765974;9855526
9220;766022,35;9559876,23
9221;766055;9897998
9222;766074;9921358
9223;766100;9930484
9224;766113,534;9860109,496
9225;766136;9896192
9226;766182;9758486
9227;766227,667;9762212,675
9228;766252;9874928
9229;766302,961;9862402,08
9230;766324,208;9847142,084
9231;766334;9808735
9232;766450;9772032
9233;766483;9804254
9234;766500;9708428
9235;766569;9896757
9236;766594;9790725
9237;766628;9878426
9238;766647;9800121
9239;766672,205;9863686,527
9240;766701;9800207
9241;766737,637;9765906,091
9242;766779;9750606
9243;766790;9808441
9244;766805;9800162
9245;766813,97;9552930,37
9246;766832;9896729
9247;766865,4997;9828892,545
9248;766870,714;9888065,913
9249;767003;9871670
9250;767045,56;9893894,833
9251;767046;9867422
9252;767049,33;9606995,81
9253;767122;10108725
9254;767154;9882006
9255;767231;10030020,09
9256;767289;10027612
9257;767320;9811472
9258;767352,51;9844662,846
9259;767454;9792433
9260;767463;9904331
9261;767491;9808327
9262;767513,25;9860571,15
9263;767602;9854446
9264;767678,5707;9799007,872
9265;767689,012;9884141,461
9266;767749;9921429
9267;767757;9866117
9268;767810,838;9799376,274
9269;767821,839;9884524,486
9270;767823;9909546
9271;767835,248;9885063,032
9272;767925,19;9933533,87
9273;767944;9791066
9274;768025,84;9937405,82
9275;768057,1034;9609122,902
9276;768095,448;9842664,932
9277;768113;9794700
9278;768135;9869182
9279;768169;9864062
9280;768202;10022465
9281;768317;9818040
9282;768363,23;9945856,49
9283;768376,429;9884406,358
9284;768379,02;9942449,64
9285;768503;9874109
9286;768514,0559;9851442,21
9287;768593,35;9623454,41
9288;768629;10030263,13
9289;768670;9799398
9290;768675;9864390
9291;768718,76;9829594,17
9292;768780,829;9624257,023
9293;768812;9909327
9294;768822,156;9810874,71
9295;768827,8812;9942684,608
9296;768853,862;9968682,522
9297;768878,68;9942678,79
9298;768891,991;9821458,295
9299;768915,617;9884906,916
9300;768933;9890946
9301;768933,79;9972542,66
9302;768987,2705;9947949,238
9303;769039;9854824
9304;769063,673;9882799,031
9305;769077;9880032
9306;769100,96;9968327,87
9307;769126,341;9624115,599
9308;769129;9617986
9309;769147;9600952
9310;769215;9859129
9311;769263,681;9801034,503
9312;769282,49;9600259,37
9313;769310;9913565
9314;769348;9879186
9315;769365,6;10018659,2
9316;769374,178;9626136,567
9317;769385,71;9941833,51
9318;769418;9790728
9319;769422,2446;9861231,317
9320;769448;9835539
9321;769449;9812419
9322;769459,41;9575418,52
9323;769494,67;9553331,07
9324;769497,234;9886932,059
9325;769538,8227;9613698,064
9326;769585,85;9598973,9
9327;769623,28;10035987,8
9328;769624;10036010
9329;769662,818;9802476,709
9330;769665,54;9963669,35
9331;769750,313;9803958,805
9332;769793;9761687
9333;769811,25;9992570,16
9334;769821;9894380
9335;769864;9919243
9336;769884,9604;9722388,046
9337;769888,69;9962560,47
9338;769924,15;9950886,51
9339;769926;9792383
9340;769926,8948;9610921,985
9341;770020,4765;9964338,403
9342;770050,35;9606788,91
9343;770058,1361;9942946,514
9344;770058,1361;9942946,514
9345;770096,0527;9962158,567
9346;770152;9816574
9347;770209,39;9854697,33
9348;770277,32;9634038,76
9349;770402,73;9967035,02
9350;770467;9816618
9351;770490,5;9883748,274
9352;770535,895;9963431,695
9353;770540,6768;9953478,57
9354;770581,9401;9853607,122
9355;770612,236;9943072,622
9356;770649,93;9969681,38
9357;770659;9816408
9358;770756,41;9945201,71
9359;770768;10026122
9360;770786,03;9956835,69
9361;770788;9856752
9362;770791,6463;9617550,298
9363;770794;10033812,97
9364;770822,36;9965288,51
9365;770887;9850443
9366;770933,71;9967499,94
9367;770996,64;9968330,38
9368;771033;9885712
9369;771034,761;9942751,507
9370;771067,326;9639068,124
9371;771109;9818031
9372;771115,86;9969433,13
9373;771127,67;9966517,22
9374;771135,0838;9966601,185
9375;771157;9961998
9376;771168;9864986
9377;771183,526;9835015,384
9378;771188,227;9943480,118
9379;771218,89;9968999,09
9380;771223,652;9948810,709
9381;771247,52;9958673,26
9382;771268,26;9598731,12
9383;771299,853;10029381,7
9384;771421,0001;10023616
9385;771467,7;9967422,78
9386;771477,681;9938863,135
9387;771572;9902095
9388;771596,44;9965191,41
9389;771606,1;9961746,24
9390;771716,772;9870168,079
9391;771728,9;9598907,95
9392;771735,78;9966342,73
9393;771820,2057;9609884,439
9394;771843;9816968
9395;771960;10111783
9396;771969,72;10003351,7
9397;771978,12;9869902,81
9398;772000;9617716
9399;772004,333;9833419,984
9400;772007,5055;9718647,132
9401;772015,88;9606156,07
9402;772015,88;9606156,07
9403;772031,05;9597357,83
9404;772039,1495;9618073,989
9405;772051;9830751
9406;772059,48;9971596,93
9407;772111,47;9592313,39
9408;772123;9859941
9409;772130,22;9970779,15
9410;772131,1738;9792133,761
9411;772215;9967719
9412;772256;10134163
9413;772289;9964562
9414;772301,97;9591118,02
9415;772306;10036253,35
9416;772321;9909589
9417;772346,842;9635471,018
9418;772404,4761;9971721,559
9419;772409,28;9961144,9
9420;772455;9963862
9421;772463;9788540
9422;772475,76;9963027,45
9423;772478,36;9971596,47
9424;772487,44;9969831,21
9425;772643;9793669
9426;772678,2201;9969543,56
9427;772678,4309;9817049,462
9428;772683;10039603,13
9429;772683,9473;9959527,12
9430;772711,7663;9880385,396
9431;772754;9971598
9432;772784,33;9964253,32
9433;772810;9963881
9434;772823;10037710,13
9435;772831,2748;9958282,26
9436;772844,61;9960657,75
9437;772854,6569;9954568,539
9438;772860,59;10007545
9439;772898;10044959,62
9440;772905,425;9621309,666
9441;772921,74;9962946,52
9442;772940,33;9963950,46
9443;772947,815;9946569,142
9444;773058;9846289
9445;773079;9858710
9446;773111,9972;9951908,783
9447;773171,964;9853186,656
9448;773180,0953;9610326,477
9449;773188,77;9968973,6
9450;773209,392;9901621,923
9451;773219,2537;9967284,581
9452;773240,15;9973330,19
9453;773250,41;9969316,04
9454;773318;9894617
9455;773326,278;9853083,909
9456;773330,34;9852655,756
9457;773400,74;9606645,1
9458;773408,9;9970366,22
9459;773441;10101193
9460;773455;9963597
9461;773476;9847204
9462;773484,823;9870417,578
9463;773513,3013;9612556,777
9464;773528,8284;9943744,112
9465;773536,56;9957520,2
9466;773537,734;9870666,416
9467;773550,5;9591940,22
9468;773586,733;9852608,108
9469;773603,142;9968858,352
9470;773640;10026399
9471;773641,1079;9870465,392
9472;773644;9873942
9473;773653;9866777
9474;773663,611;9870215,262
9475;773669;9845363
9476;773685;10049947,55
9477;773698;10040218,03
9478;773711,01;9970468,29
9479;773713,2535;9955313,615
9480;773775;9861844,01
9481;773838,92;9973640,1
9482;773941;9790356
9483;773981;9819873
9484;774064;10035697,54
9485;774064;10046398,21
9486;774064;9853559
9487;774100,81;9963648,56
9488;774124,68;10038483,3
9489;774146;10041253,8
9490;774164,44;9967403,21
9491;774198,11;9972061,47
9492;774241,77;9964736,62
9493;774318;9887358
9494;774324,28;9970736,92
9495;774326,5721;9972690,304
9496;774328,2074;9972695,485
9497;774344,71;9971860,96
9498;774364,16;9968561,72
9499;774368,5701;9654535,537
9500;774375,17;9973356,14
9501;774393,83;9967663,51
9502;774427,7852;9846736,629
9503;774619;9846295
9504;774716,24;9972079,53
9505;774726,38;9971203,17
9506;774735,5049;9967188,42
9507;774755,044;9849287,215
9508;774773,46;9973484,46
9509;774845;9846511
9510;774920,081;9852777,776
9511;774926,09;9973000,43
9512;774940,93;9971809,84
9513;774972;9826137
9514;774987,4987;9974072,922
9515;775056,471;9969844,22
9516;775110,33;9971479,31
9517;775146;9847233
9518;775173,5;9972568,64
9519;775195,94;9970408,94
9520;775198,461;9894629,222
9521;775221,518;9849528,165
9522;775244,3038;9991286,714
9523;775272,6123;10027719,91
9524;775277,12;9964677,57
9525;775287,59;9970926,29
9526;775351,26;9971352,98
9527;775360;9793116
9528;775361;9867834
9529;775374,29;9975923,84
9530;775428,48;9972831,78
9531;775468,4126;9967651,638
9532;775483,5442;9974725,589
9533;775490,45;9963896,27
9534;775495;9870037
9535;775518,67;9966866,73
9536;775609,36;9970017,73
9537;775612,477;9816911,39
9538;775627,0642;9988772,158
9539;775627,3;9971233,31
9540;775627,417;9975313,09
9541;775671;9818362
9542;775740,09;9568906,45
9543;775770,4991;9957441,34
9544;775790;9819959
9545;775881,35;9985916,405
9546;775894,69;9972571,55
9547;775954,8161;9977015,806
9548;775958,61;9975831,25
9549;775985,2623;9828436,445
9550;775985,862;9972219,906
9551;776002,94;9883487,778
9552;776011;10051481,86
9553;776036,94;9975531,37
9554;776041,16;9603185,17
9555;776046,69;9975738,21
9556;776141,08;9973526,1
9557;776181,4504;10101954,75
9558;776218;10042148,68
9559;776238,85;9969904,37
9560;776264,81;9975982,35
9561;776344,5367;9972300,64
9562;776396,75;9971954,66
9563;776399,09;9973597,87
9564;776421,0477;10007511,83
9565;776433,84;9960099,22
9566;776456,7608;9970611,525
9567;776487,05;9970966,67
9568;776489,68;9985618,87
9569;776494,37;9971810,04
9570;776514,7991;9999908,714
9571;776528,1596;9975063,732
9572;776533,1604;9976181,974
9573;776545;9861003
9574;776585,03;9990124,28
9575;776592,48;9973826,3
9576;776604,9931;9611022,764
9577;776701,8061;9974929,92
9578;776710,2666;9973215,107
9579;776722;9864637
9580;776723,325;9899566,881
9581;776740,8966;9637986,03
9582;776784,3;9988641,42
9583;776800,6125;9974727,695
9584;776824,53;9973649,5
9585;776832;10040301,86
9586;776850,86;9999891,93
9587;776888;9841761
9588;776907,1701;9972689,306
9589;776967,22;9975941,71
9590;776973;9855156
9591;776991,25;9978061,72
9592;776995,5761;9976460,439
9593;777023,38;9989405,55
9594;777043,7314;9850929,303
9595;777065;9979652
9596;777072,22;9976257,9
9597;777094,85;9957314,35
9598;777102;9973159,06
9599;777125;9791997
9600;777206,9251;9973520,978
9601;777217,22;9979369,68
9602;777227,63;9974688,79
9603;777227,81;9978022,77
9604;777230,28;9990622,01
9605;777239,9437;9986383,777
9606;777246;9832402
9607;777258,7325;9984320,266
9608;777262;9862029
9609;777269,23;9972036,89
9610;777287,76;9993278,85
9611;777290,7201;9984800,997
9612;777300;9897524
9613;777336,74;9987368,37
9614;777361,42;9979729,08
9615;777371,2;9975874,19
9616;777377;9854748
9617;777382,9508;9611473,95
9618;777397,08;9978645,3
9619;777464,3509;9969817,279
9620;777514;9792308
9621;777528,98;9974099,15
9622;777603,505;9883410,164
9623;777622,45;9977472
9624;777647,14;9967908,18
9625;777690,13;9976500,1
9626;777707,94;9979033,71
9627;777719,38;9958367,62
9628;777802,8607;9975094,862
9629;777812,0165;10031002,59
9630;777823;10031010
9631;777832,36;9985702,48
9632;777843,46;9982346,9
9633;777864,84;9972984,45
9634;777879,89;9978926,49
9635;777908,03;9958804,22
9636;777938,62;9989792,8
9637;777962,88;9975803,08
9638;777999,51;9986174,32
9639;778001,1053;10011286,89
9640;778010;9976886
9641;778034,02;9982909,19
9642;778077,63;9975509,16
